<TICKER>,<PER>,<DATE>,<TIME>,<VOL>
SiH0 [SPBFUT],10,20191021,163000,9848.000000
SiH0 [SPBFUT],10,20191021,164000,11399.000000
SiH0 [SPBFUT],10,20191021,165000,6125.000000
SiH0 [SPBFUT],10,20191021,170000,13549.000000
SiH0 [SPBFUT],10,20191021,171000,19993.000000
SiH0 [SPBFUT],10,20191021,172000,29984.000000
SiH0 [SPBFUT],10,20191021,173000,24390.000000
SiH0 [SPBFUT],10,20191021,174000,15154.000000
SiH0 [SPBFUT],10,20191021,175000,8133.000000
SiH0 [SPBFUT],10,20191021,180000,11071.000000
SiH0 [SPBFUT],10,20191021,181000,25809.000000
SiH0 [SPBFUT],10,20191021,182000,10236.000000
SiH0 [SPBFUT],10,20191021,183000,11321.000000
SiH0 [SPBFUT],10,20191021,184000,4830.000000
SiH0 [SPBFUT],10,20191021,190000,12740.000000
SiH0 [SPBFUT],10,20191021,191000,6662.000000
SiH0 [SPBFUT],10,20191021,192000,4590.000000
SiH0 [SPBFUT],10,20191021,193000,2978.000000
SiH0 [SPBFUT],10,20191021,194000,4248.000000
SiH0 [SPBFUT],10,20191021,195000,1547.000000
SiH0 [SPBFUT],10,20191021,200000,4211.000000
SiH0 [SPBFUT],10,20191021,201000,3199.000000
SiH0 [SPBFUT],10,20191021,202000,2155.000000
SiH0 [SPBFUT],10,20191021,203000,2114.000000
SiH0 [SPBFUT],10,20191021,204000,784.000000
SiH0 [SPBFUT],10,20191021,205000,959.000000
SiH0 [SPBFUT],10,20191021,210000,4542.000000
SiH0 [SPBFUT],10,20191021,211000,2261.000000
SiH0 [SPBFUT],10,20191021,212000,1954.000000
SiH0 [SPBFUT],10,20191021,213000,3384.000000
SiH0 [SPBFUT],10,20191021,214000,1571.000000
SiH0 [SPBFUT],10,20191021,215000,586.000000
SiH0 [SPBFUT],10,20191021,220000,1058.000000
SiH0 [SPBFUT],10,20191021,221000,856.000000
SiH0 [SPBFUT],10,20191021,222000,1572.000000
SiH0 [SPBFUT],10,20191021,223000,2001.000000
SiH0 [SPBFUT],10,20191021,224000,2341.000000
SiH0 [SPBFUT],10,20191021,225000,5601.000000
SiH0 [SPBFUT],10,20191021,230000,1780.000000
SiH0 [SPBFUT],10,20191021,231000,2406.000000
SiH0 [SPBFUT],10,20191021,232000,4368.000000
SiH0 [SPBFUT],10,20191021,233000,2844.000000
SiH0 [SPBFUT],10,20191021,234000,5711.000000
SiH0 [SPBFUT],10,20191022,100000,84367.000000
SiH0 [SPBFUT],10,20191022,101000,49253.000000
SiH0 [SPBFUT],10,20191022,102000,30038.000000
SiH0 [SPBFUT],10,20191022,103000,20008.000000
SiH0 [SPBFUT],10,20191022,104000,25332.000000
SiH0 [SPBFUT],10,20191022,105000,17602.000000
SiH0 [SPBFUT],10,20191022,110000,22078.000000
SiH0 [SPBFUT],10,20191022,111000,22965.000000
SiH0 [SPBFUT],10,20191022,112000,9429.000000
SiH0 [SPBFUT],10,20191022,113000,10656.000000
SiH0 [SPBFUT],10,20191022,114000,19351.000000
SiH0 [SPBFUT],10,20191022,115000,14875.000000
SiH0 [SPBFUT],10,20191022,120000,17006.000000
SiH0 [SPBFUT],10,20191022,121000,10827.000000
SiH0 [SPBFUT],10,20191022,122000,19736.000000
SiH0 [SPBFUT],10,20191022,123000,8876.000000
SiH0 [SPBFUT],10,20191022,124000,7425.000000
SiH0 [SPBFUT],10,20191022,125000,8901.000000
SiH0 [SPBFUT],10,20191022,130000,4694.000000
SiH0 [SPBFUT],10,20191022,131000,10212.000000
SiH0 [SPBFUT],10,20191022,132000,8139.000000
SiH0 [SPBFUT],10,20191022,133000,4353.000000
SiH0 [SPBFUT],10,20191022,134000,5233.000000
SiH0 [SPBFUT],10,20191022,135000,5469.000000
SiH0 [SPBFUT],10,20191022,140000,33630.000000
SiH0 [SPBFUT],10,20191022,141000,33437.000000
SiH0 [SPBFUT],10,20191022,142000,8174.000000
SiH0 [SPBFUT],10,20191022,143000,28605.000000
SiH0 [SPBFUT],10,20191022,144000,61480.000000
SiH0 [SPBFUT],10,20191022,145000,22294.000000
SiH0 [SPBFUT],10,20191022,150000,20520.000000
SiH0 [SPBFUT],10,20191022,151000,16829.000000
SiH0 [SPBFUT],10,20191022,152000,17635.000000
SiH0 [SPBFUT],10,20191022,153000,14930.000000
SiH0 [SPBFUT],10,20191022,154000,9813.000000
SiH0 [SPBFUT],10,20191022,155000,41838.000000
SiH0 [SPBFUT],10,20191022,160000,22375.000000
SiH0 [SPBFUT],10,20191022,161000,16339.000000
SiH0 [SPBFUT],10,20191022,162000,12012.000000
SiH0 [SPBFUT],10,20191022,163000,10798.000000
SiH0 [SPBFUT],10,20191022,164000,19163.000000
SiH0 [SPBFUT],10,20191022,165000,13315.000000
SiH0 [SPBFUT],10,20191022,170000,10895.000000
SiH0 [SPBFUT],10,20191022,171000,10228.000000
SiH0 [SPBFUT],10,20191022,172000,10836.000000
SiH0 [SPBFUT],10,20191022,173000,29026.000000
SiH0 [SPBFUT],10,20191022,174000,14711.000000
SiH0 [SPBFUT],10,20191022,175000,38635.000000
SiH0 [SPBFUT],10,20191022,180000,38724.000000
SiH0 [SPBFUT],10,20191022,181000,14778.000000
SiH0 [SPBFUT],10,20191022,182000,18130.000000
SiH0 [SPBFUT],10,20191022,183000,88650.000000
SiH0 [SPBFUT],10,20191022,184000,24580.000000
SiH0 [SPBFUT],10,20191022,190000,13602.000000
SiH0 [SPBFUT],10,20191022,191000,7177.000000
SiH0 [SPBFUT],10,20191022,192000,5730.000000
SiH0 [SPBFUT],10,20191022,193000,14841.000000
SiH0 [SPBFUT],10,20191022,194000,13682.000000
SiH0 [SPBFUT],10,20191022,195000,4175.000000
SiH0 [SPBFUT],10,20191022,200000,3590.000000
SiH0 [SPBFUT],10,20191022,201000,3976.000000
SiH0 [SPBFUT],10,20191022,202000,1274.000000
SiH0 [SPBFUT],10,20191022,203000,789.000000
SiH0 [SPBFUT],10,20191022,204000,4672.000000
SiH0 [SPBFUT],10,20191022,205000,1060.000000
SiH0 [SPBFUT],10,20191022,210000,2880.000000
SiH0 [SPBFUT],10,20191022,211000,3924.000000
SiH0 [SPBFUT],10,20191022,212000,9581.000000
SiH0 [SPBFUT],10,20191022,213000,7814.000000
SiH0 [SPBFUT],10,20191022,214000,6365.000000
SiH0 [SPBFUT],10,20191022,215000,7284.000000
SiH0 [SPBFUT],10,20191022,220000,15867.000000
SiH0 [SPBFUT],10,20191022,221000,88216.000000
SiH0 [SPBFUT],10,20191022,222000,19816.000000
SiH0 [SPBFUT],10,20191022,223000,9728.000000
SiH0 [SPBFUT],10,20191022,224000,3553.000000
SiH0 [SPBFUT],10,20191022,225000,4866.000000
SiH0 [SPBFUT],10,20191022,230000,11086.000000
SiH0 [SPBFUT],10,20191022,231000,3086.000000
SiH0 [SPBFUT],10,20191022,232000,5861.000000
SiH0 [SPBFUT],10,20191022,233000,4331.000000
SiH0 [SPBFUT],10,20191022,234000,4459.000000
SiH0 [SPBFUT],10,20191023,100000,53631.000000
SiH0 [SPBFUT],10,20191023,101000,48295.000000
SiH0 [SPBFUT],10,20191023,102000,94072.000000
SiH0 [SPBFUT],10,20191023,103000,47328.000000
SiH0 [SPBFUT],10,20191023,104000,32199.000000
SiH0 [SPBFUT],10,20191023,105000,31441.000000
SiH0 [SPBFUT],10,20191023,110000,30809.000000
SiH0 [SPBFUT],10,20191023,111000,16918.000000
SiH0 [SPBFUT],10,20191023,112000,19766.000000
SiH0 [SPBFUT],10,20191023,113000,50190.000000
SiH0 [SPBFUT],10,20191023,114000,43386.000000
SiH0 [SPBFUT],10,20191023,115000,38082.000000
SiH0 [SPBFUT],10,20191023,120000,40514.000000
SiH0 [SPBFUT],10,20191023,121000,25917.000000
SiH0 [SPBFUT],10,20191023,122000,33541.000000
SiH0 [SPBFUT],10,20191023,123000,14420.000000
SiH0 [SPBFUT],10,20191023,124000,9527.000000
SiH0 [SPBFUT],10,20191023,125000,18478.000000
SiH0 [SPBFUT],10,20191023,130000,24084.000000
SiH0 [SPBFUT],10,20191023,131000,25098.000000
SiH0 [SPBFUT],10,20191023,132000,18496.000000
SiH0 [SPBFUT],10,20191023,133000,23212.000000
SiH0 [SPBFUT],10,20191023,134000,28996.000000
SiH0 [SPBFUT],10,20191023,135000,47596.000000
SiH0 [SPBFUT],10,20191023,140000,20951.000000
SiH0 [SPBFUT],10,20191023,141000,18868.000000
SiH0 [SPBFUT],10,20191023,142000,21422.000000
SiH0 [SPBFUT],10,20191023,143000,14708.000000
SiH0 [SPBFUT],10,20191023,144000,25047.000000
SiH0 [SPBFUT],10,20191023,145000,20563.000000
SiH0 [SPBFUT],10,20191023,150000,22437.000000
SiH0 [SPBFUT],10,20191023,151000,5695.000000
SiH0 [SPBFUT],10,20191023,152000,15843.000000
SiH0 [SPBFUT],10,20191023,153000,10480.000000
SiH0 [SPBFUT],10,20191023,154000,10339.000000
SiH0 [SPBFUT],10,20191023,155000,7917.000000
SiH0 [SPBFUT],10,20191023,160000,17966.000000
SiH0 [SPBFUT],10,20191023,161000,7587.000000
SiH0 [SPBFUT],10,20191023,162000,13931.000000
SiH0 [SPBFUT],10,20191023,163000,12943.000000
SiH0 [SPBFUT],10,20191023,164000,31228.000000
SiH0 [SPBFUT],10,20191023,165000,25053.000000
SiH0 [SPBFUT],10,20191023,170000,15329.000000
SiH0 [SPBFUT],10,20191023,171000,5972.000000
SiH0 [SPBFUT],10,20191023,172000,8383.000000
SiH0 [SPBFUT],10,20191023,173000,23996.000000
SiH0 [SPBFUT],10,20191023,174000,15491.000000
SiH0 [SPBFUT],10,20191023,175000,17310.000000
SiH0 [SPBFUT],10,20191023,180000,11723.000000
SiH0 [SPBFUT],10,20191023,181000,11063.000000
SiH0 [SPBFUT],10,20191023,182000,15216.000000
SiH0 [SPBFUT],10,20191023,183000,30779.000000
SiH0 [SPBFUT],10,20191023,184000,20922.000000
SiH0 [SPBFUT],10,20191023,190000,28254.000000
SiH0 [SPBFUT],10,20191023,191000,13380.000000
SiH0 [SPBFUT],10,20191023,192000,7948.000000
SiH0 [SPBFUT],10,20191023,193000,11695.000000
SiH0 [SPBFUT],10,20191023,194000,6491.000000
SiH0 [SPBFUT],10,20191023,195000,6977.000000
SiH0 [SPBFUT],10,20191023,200000,4004.000000
SiH0 [SPBFUT],10,20191023,201000,2198.000000
SiH0 [SPBFUT],10,20191023,202000,5718.000000
SiH0 [SPBFUT],10,20191023,203000,6230.000000
SiH0 [SPBFUT],10,20191023,204000,3058.000000
SiH0 [SPBFUT],10,20191023,205000,4231.000000
SiH0 [SPBFUT],10,20191023,210000,5269.000000
SiH0 [SPBFUT],10,20191023,211000,5731.000000
SiH0 [SPBFUT],10,20191023,212000,6440.000000
SiH0 [SPBFUT],10,20191023,213000,4765.000000
SiH0 [SPBFUT],10,20191023,214000,2899.000000
SiH0 [SPBFUT],10,20191023,215000,3970.000000
SiH0 [SPBFUT],10,20191023,220000,4623.000000
SiH0 [SPBFUT],10,20191023,221000,2406.000000
SiH0 [SPBFUT],10,20191023,222000,2276.000000
SiH0 [SPBFUT],10,20191023,223000,1714.000000
SiH0 [SPBFUT],10,20191023,224000,5141.000000
SiH0 [SPBFUT],10,20191023,225000,6227.000000
SiH0 [SPBFUT],10,20191023,230000,3147.000000
SiH0 [SPBFUT],10,20191023,231000,1589.000000
SiH0 [SPBFUT],10,20191023,232000,7261.000000
SiH0 [SPBFUT],10,20191023,233000,3529.000000
SiH0 [SPBFUT],10,20191023,234000,11071.000000
SiH0 [SPBFUT],10,20191024,100000,57527.000000
SiH0 [SPBFUT],10,20191024,101000,71696.000000
SiH0 [SPBFUT],10,20191024,102000,62985.000000
SiH0 [SPBFUT],10,20191024,103000,82167.000000
SiH0 [SPBFUT],10,20191024,104000,26838.000000
SiH0 [SPBFUT],10,20191024,105000,29668.000000
SiH0 [SPBFUT],10,20191024,110000,70761.000000
SiH0 [SPBFUT],10,20191024,111000,20560.000000
SiH0 [SPBFUT],10,20191024,112000,12987.000000
SiH0 [SPBFUT],10,20191024,113000,11650.000000
SiH0 [SPBFUT],10,20191024,114000,15461.000000
SiH0 [SPBFUT],10,20191024,115000,10177.000000
SiH0 [SPBFUT],10,20191024,120000,13924.000000
SiH0 [SPBFUT],10,20191024,121000,9902.000000
SiH0 [SPBFUT],10,20191024,122000,23701.000000
SiH0 [SPBFUT],10,20191024,123000,15031.000000
SiH0 [SPBFUT],10,20191024,124000,15106.000000
SiH0 [SPBFUT],10,20191024,125000,5643.000000
SiH0 [SPBFUT],10,20191024,130000,11874.000000
SiH0 [SPBFUT],10,20191024,131000,8128.000000
SiH0 [SPBFUT],10,20191024,132000,5315.000000
SiH0 [SPBFUT],10,20191024,133000,13006.000000
SiH0 [SPBFUT],10,20191024,134000,13906.000000
SiH0 [SPBFUT],10,20191024,135000,10098.000000
SiH0 [SPBFUT],10,20191024,140000,5152.000000
SiH0 [SPBFUT],10,20191024,141000,14244.000000
SiH0 [SPBFUT],10,20191024,142000,8599.000000
SiH0 [SPBFUT],10,20191024,143000,5327.000000
SiH0 [SPBFUT],10,20191024,144000,16863.000000
SiH0 [SPBFUT],10,20191024,145000,41744.000000
SiH0 [SPBFUT],10,20191024,150000,65575.000000
SiH0 [SPBFUT],10,20191024,151000,42922.000000
SiH0 [SPBFUT],10,20191024,152000,12251.000000
SiH0 [SPBFUT],10,20191024,153000,116733.000000
SiH0 [SPBFUT],10,20191024,154000,21028.000000
SiH0 [SPBFUT],10,20191024,155000,28362.000000
SiH0 [SPBFUT],10,20191024,160000,25442.000000
SiH0 [SPBFUT],10,20191024,161000,18295.000000
SiH0 [SPBFUT],10,20191024,162000,25899.000000
SiH0 [SPBFUT],10,20191024,163000,27844.000000
SiH0 [SPBFUT],10,20191024,164000,19839.000000
SiH0 [SPBFUT],10,20191024,165000,21767.000000
SiH0 [SPBFUT],10,20191024,170000,19864.000000
SiH0 [SPBFUT],10,20191024,171000,17052.000000
SiH0 [SPBFUT],10,20191024,172000,20994.000000
SiH0 [SPBFUT],10,20191024,173000,42875.000000
SiH0 [SPBFUT],10,20191024,174000,9792.000000
SiH0 [SPBFUT],10,20191024,175000,10952.000000
SiH0 [SPBFUT],10,20191024,180000,25393.000000
SiH0 [SPBFUT],10,20191024,181000,19016.000000
SiH0 [SPBFUT],10,20191024,182000,41253.000000
SiH0 [SPBFUT],10,20191024,183000,11632.000000
SiH0 [SPBFUT],10,20191024,184000,7046.000000
SiH0 [SPBFUT],10,20191024,190000,10267.000000
SiH0 [SPBFUT],10,20191024,191000,7958.000000
SiH0 [SPBFUT],10,20191024,192000,7027.000000
SiH0 [SPBFUT],10,20191024,193000,4533.000000
SiH0 [SPBFUT],10,20191024,194000,4128.000000
SiH0 [SPBFUT],10,20191024,195000,2397.000000
SiH0 [SPBFUT],10,20191024,200000,3497.000000
SiH0 [SPBFUT],10,20191024,201000,2659.000000
SiH0 [SPBFUT],10,20191024,202000,1259.000000
SiH0 [SPBFUT],10,20191024,203000,2411.000000
SiH0 [SPBFUT],10,20191024,204000,2464.000000
SiH0 [SPBFUT],10,20191024,205000,3139.000000
SiH0 [SPBFUT],10,20191024,210000,2096.000000
SiH0 [SPBFUT],10,20191024,211000,1915.000000
SiH0 [SPBFUT],10,20191024,212000,1473.000000
SiH0 [SPBFUT],10,20191024,213000,833.000000
SiH0 [SPBFUT],10,20191024,214000,2583.000000
SiH0 [SPBFUT],10,20191024,215000,1757.000000
SiH0 [SPBFUT],10,20191024,220000,1541.000000
SiH0 [SPBFUT],10,20191024,221000,1202.000000
SiH0 [SPBFUT],10,20191024,222000,2548.000000
SiH0 [SPBFUT],10,20191024,223000,2583.000000
SiH0 [SPBFUT],10,20191024,224000,2354.000000
SiH0 [SPBFUT],10,20191024,225000,1393.000000
SiH0 [SPBFUT],10,20191024,230000,3658.000000
SiH0 [SPBFUT],10,20191024,231000,2477.000000
SiH0 [SPBFUT],10,20191024,232000,3576.000000
SiH0 [SPBFUT],10,20191024,233000,3956.000000
SiH0 [SPBFUT],10,20191024,234000,5046.000000
SiH0 [SPBFUT],10,20191025,100000,92466.000000
SiH0 [SPBFUT],10,20191025,101000,37509.000000
SiH0 [SPBFUT],10,20191025,102000,21800.000000
SiH0 [SPBFUT],10,20191025,103000,27322.000000
SiH0 [SPBFUT],10,20191025,104000,14700.000000
SiH0 [SPBFUT],10,20191025,105000,13106.000000
SiH0 [SPBFUT],10,20191025,110000,39442.000000
SiH0 [SPBFUT],10,20191025,111000,46242.000000
SiH0 [SPBFUT],10,20191025,112000,27556.000000
SiH0 [SPBFUT],10,20191025,113000,15533.000000
SiH0 [SPBFUT],10,20191025,114000,15243.000000
SiH0 [SPBFUT],10,20191025,115000,24557.000000
SiH0 [SPBFUT],10,20191025,120000,27863.000000
SiH0 [SPBFUT],10,20191025,121000,22188.000000
SiH0 [SPBFUT],10,20191025,122000,18743.000000
SiH0 [SPBFUT],10,20191025,123000,10589.000000
SiH0 [SPBFUT],10,20191025,124000,8423.000000
SiH0 [SPBFUT],10,20191025,125000,11634.000000
SiH0 [SPBFUT],10,20191025,130000,10118.000000
SiH0 [SPBFUT],10,20191025,131000,6568.000000
SiH0 [SPBFUT],10,20191025,132000,18338.000000
SiH0 [SPBFUT],10,20191025,133000,58013.000000
SiH0 [SPBFUT],10,20191025,134000,29162.000000
SiH0 [SPBFUT],10,20191025,135000,10217.000000
SiH0 [SPBFUT],10,20191025,140000,36896.000000
SiH0 [SPBFUT],10,20191025,141000,60499.000000
SiH0 [SPBFUT],10,20191025,142000,66366.000000
SiH0 [SPBFUT],10,20191025,143000,21403.000000
SiH0 [SPBFUT],10,20191025,144000,27059.000000
SiH0 [SPBFUT],10,20191025,145000,19572.000000
SiH0 [SPBFUT],10,20191025,150000,79726.000000
SiH0 [SPBFUT],10,20191025,151000,105118.000000
SiH0 [SPBFUT],10,20191025,152000,72678.000000
SiH0 [SPBFUT],10,20191025,153000,88337.000000
SiH0 [SPBFUT],10,20191025,154000,49595.000000
SiH0 [SPBFUT],10,20191025,155000,57557.000000
SiH0 [SPBFUT],10,20191025,160000,25837.000000
SiH0 [SPBFUT],10,20191025,161000,16020.000000
SiH0 [SPBFUT],10,20191025,162000,17697.000000
SiH0 [SPBFUT],10,20191025,163000,23580.000000
SiH0 [SPBFUT],10,20191025,164000,23308.000000
SiH0 [SPBFUT],10,20191025,165000,21541.000000
SiH0 [SPBFUT],10,20191025,170000,21816.000000
SiH0 [SPBFUT],10,20191025,171000,7593.000000
SiH0 [SPBFUT],10,20191025,172000,15688.000000
SiH0 [SPBFUT],10,20191025,173000,17879.000000
SiH0 [SPBFUT],10,20191025,174000,13655.000000
SiH0 [SPBFUT],10,20191025,175000,21862.000000
SiH0 [SPBFUT],10,20191025,180000,18831.000000
SiH0 [SPBFUT],10,20191025,181000,26590.000000
SiH0 [SPBFUT],10,20191025,182000,20685.000000
SiH0 [SPBFUT],10,20191025,183000,18559.000000
SiH0 [SPBFUT],10,20191025,184000,13438.000000
SiH0 [SPBFUT],10,20191025,190000,14086.000000
SiH0 [SPBFUT],10,20191025,191000,9106.000000
SiH0 [SPBFUT],10,20191025,192000,6163.000000
SiH0 [SPBFUT],10,20191025,193000,4422.000000
SiH0 [SPBFUT],10,20191025,194000,13397.000000
SiH0 [SPBFUT],10,20191025,195000,8191.000000
SiH0 [SPBFUT],10,20191025,200000,3852.000000
SiH0 [SPBFUT],10,20191025,201000,3967.000000
SiH0 [SPBFUT],10,20191025,202000,3055.000000
SiH0 [SPBFUT],10,20191025,203000,5628.000000
SiH0 [SPBFUT],10,20191025,204000,2988.000000
SiH0 [SPBFUT],10,20191025,205000,3057.000000
SiH0 [SPBFUT],10,20191025,210000,4001.000000
SiH0 [SPBFUT],10,20191025,211000,2548.000000
SiH0 [SPBFUT],10,20191025,212000,7164.000000
SiH0 [SPBFUT],10,20191025,213000,5280.000000
SiH0 [SPBFUT],10,20191025,214000,2851.000000
SiH0 [SPBFUT],10,20191025,215000,13325.000000
SiH0 [SPBFUT],10,20191025,220000,21554.000000
SiH0 [SPBFUT],10,20191025,221000,3254.000000
SiH0 [SPBFUT],10,20191025,222000,11245.000000
SiH0 [SPBFUT],10,20191025,223000,4979.000000
SiH0 [SPBFUT],10,20191025,224000,4937.000000
SiH0 [SPBFUT],10,20191025,225000,2659.000000
SiH0 [SPBFUT],10,20191025,230000,5852.000000
SiH0 [SPBFUT],10,20191025,231000,3617.000000
SiH0 [SPBFUT],10,20191025,232000,2164.000000
SiH0 [SPBFUT],10,20191025,233000,6047.000000
SiH0 [SPBFUT],10,20191025,234000,7567.000000
SiH0 [SPBFUT],10,20191028,100000,57586.000000
SiH0 [SPBFUT],10,20191028,101000,53086.000000
SiH0 [SPBFUT],10,20191028,102000,47812.000000
SiH0 [SPBFUT],10,20191028,103000,21175.000000
SiH0 [SPBFUT],10,20191028,104000,13730.000000
SiH0 [SPBFUT],10,20191028,105000,31238.000000
SiH0 [SPBFUT],10,20191028,110000,49669.000000
SiH0 [SPBFUT],10,20191028,111000,24202.000000
SiH0 [SPBFUT],10,20191028,112000,13439.000000
SiH0 [SPBFUT],10,20191028,113000,8061.000000
SiH0 [SPBFUT],10,20191028,114000,30635.000000
SiH0 [SPBFUT],10,20191028,115000,26143.000000
SiH0 [SPBFUT],10,20191028,120000,26600.000000
SiH0 [SPBFUT],10,20191028,121000,35738.000000
SiH0 [SPBFUT],10,20191028,122000,27871.000000
SiH0 [SPBFUT],10,20191028,123000,37238.000000
SiH0 [SPBFUT],10,20191028,124000,54008.000000
SiH0 [SPBFUT],10,20191028,125000,21759.000000
SiH0 [SPBFUT],10,20191028,130000,92894.000000
SiH0 [SPBFUT],10,20191028,131000,31141.000000
SiH0 [SPBFUT],10,20191028,132000,13885.000000
SiH0 [SPBFUT],10,20191028,133000,15243.000000
SiH0 [SPBFUT],10,20191028,134000,16528.000000
SiH0 [SPBFUT],10,20191028,135000,10298.000000
SiH0 [SPBFUT],10,20191028,140000,49165.000000
SiH0 [SPBFUT],10,20191028,141000,14190.000000
SiH0 [SPBFUT],10,20191028,142000,12087.000000
SiH0 [SPBFUT],10,20191028,143000,26200.000000
SiH0 [SPBFUT],10,20191028,144000,22355.000000
SiH0 [SPBFUT],10,20191028,145000,15342.000000
SiH0 [SPBFUT],10,20191028,150000,10020.000000
SiH0 [SPBFUT],10,20191028,151000,10276.000000
SiH0 [SPBFUT],10,20191028,152000,21763.000000
SiH0 [SPBFUT],10,20191028,153000,17643.000000
SiH0 [SPBFUT],10,20191028,154000,17444.000000
SiH0 [SPBFUT],10,20191028,155000,26654.000000
SiH0 [SPBFUT],10,20191028,160000,14177.000000
SiH0 [SPBFUT],10,20191028,161000,19959.000000
SiH0 [SPBFUT],10,20191028,162000,23500.000000
SiH0 [SPBFUT],10,20191028,163000,13711.000000
SiH0 [SPBFUT],10,20191028,164000,14600.000000
SiH0 [SPBFUT],10,20191028,165000,9046.000000
SiH0 [SPBFUT],10,20191028,170000,18362.000000
SiH0 [SPBFUT],10,20191028,171000,21147.000000
SiH0 [SPBFUT],10,20191028,172000,13188.000000
SiH0 [SPBFUT],10,20191028,173000,15130.000000
SiH0 [SPBFUT],10,20191028,174000,23234.000000
SiH0 [SPBFUT],10,20191028,175000,36354.000000
SiH0 [SPBFUT],10,20191028,180000,41190.000000
SiH0 [SPBFUT],10,20191028,181000,28185.000000
SiH0 [SPBFUT],10,20191028,182000,37829.000000
SiH0 [SPBFUT],10,20191028,183000,48353.000000
SiH0 [SPBFUT],10,20191028,184000,8824.000000
SiH0 [SPBFUT],10,20191028,190000,8812.000000
SiH0 [SPBFUT],10,20191028,191000,4948.000000
SiH0 [SPBFUT],10,20191028,192000,10980.000000
SiH0 [SPBFUT],10,20191028,193000,10098.000000
SiH0 [SPBFUT],10,20191028,194000,4566.000000
SiH0 [SPBFUT],10,20191028,195000,11801.000000
SiH0 [SPBFUT],10,20191028,200000,18282.000000
SiH0 [SPBFUT],10,20191028,201000,9273.000000
SiH0 [SPBFUT],10,20191028,202000,6367.000000
SiH0 [SPBFUT],10,20191028,203000,4592.000000
SiH0 [SPBFUT],10,20191028,204000,4485.000000
SiH0 [SPBFUT],10,20191028,205000,2478.000000
SiH0 [SPBFUT],10,20191028,210000,3205.000000
SiH0 [SPBFUT],10,20191028,211000,1926.000000
SiH0 [SPBFUT],10,20191028,212000,4753.000000
SiH0 [SPBFUT],10,20191028,213000,2981.000000
SiH0 [SPBFUT],10,20191028,214000,1030.000000
SiH0 [SPBFUT],10,20191028,215000,12086.000000
SiH0 [SPBFUT],10,20191028,220000,7207.000000
SiH0 [SPBFUT],10,20191028,221000,3045.000000
SiH0 [SPBFUT],10,20191028,222000,2255.000000
SiH0 [SPBFUT],10,20191028,223000,3472.000000
SiH0 [SPBFUT],10,20191028,224000,1618.000000
SiH0 [SPBFUT],10,20191028,225000,1582.000000
SiH0 [SPBFUT],10,20191028,230000,2237.000000
SiH0 [SPBFUT],10,20191028,231000,1871.000000
SiH0 [SPBFUT],10,20191028,232000,3512.000000
SiH0 [SPBFUT],10,20191028,233000,2354.000000
SiH0 [SPBFUT],10,20191028,234000,4417.000000
SiH0 [SPBFUT],10,20191029,100000,59282.000000
SiH0 [SPBFUT],10,20191029,101000,25167.000000
SiH0 [SPBFUT],10,20191029,102000,14808.000000
SiH0 [SPBFUT],10,20191029,103000,20615.000000
SiH0 [SPBFUT],10,20191029,104000,10538.000000
SiH0 [SPBFUT],10,20191029,105000,52102.000000
SiH0 [SPBFUT],10,20191029,110000,34477.000000
SiH0 [SPBFUT],10,20191029,111000,21493.000000
SiH0 [SPBFUT],10,20191029,112000,23639.000000
SiH0 [SPBFUT],10,20191029,113000,17505.000000
SiH0 [SPBFUT],10,20191029,114000,10613.000000
SiH0 [SPBFUT],10,20191029,115000,15643.000000
SiH0 [SPBFUT],10,20191029,120000,34815.000000
SiH0 [SPBFUT],10,20191029,121000,13611.000000
SiH0 [SPBFUT],10,20191029,122000,16707.000000
SiH0 [SPBFUT],10,20191029,123000,29171.000000
